time,rsam,rsamF,mf,mfF,hf,hfF,dsar,dsarF
2016-03-27 17:00:00,121.75819392095877,121.59938813942513,129.32481087469742,129.8670572915244,127.77877298310315,127.64827148768697,1.850742120870821,1.863777603216305
2016-03-27 17:10:00,119.9211205928703,118.66962895000415,127.04237330342956,126.08266503076375,127.87510420849067,128.00808298273,1.826873727843048,1.8175555907703833
2016-03-27 17:20:00,117.77287083001677,117.10570292602976,121.56681740838454,121.26039416512192,123.42263622271008,123.32941905261414,1.8272035934686244,1.8209783695672852
2016-03-27 17:30:00,119.82936007114004,118.60264531269678,124.04507410871538,121.46159213009513,123.23423435898613,121.19790167397123,1.8384495984204428,1.8426212659404333
2016-03-27 17:40:00,117.13932001781343,116.00078019662429,124.40441431964993,122.42535922883089,123.49743201138193,120.54223007265324,1.8447562274761373,1.8580722809700474
2016-03-27 17:50:00,122.37276302656853,118.40943745901224,125.7954722693135,123.176261727546,125.79272674548902,124.020637882543,1.821198633796699,1.8109241181011215
2016-03-27 18:00:00,280.8279148597755,179.60654197369436,154.37067768483325,135.52788664090062,176.13130301099773,143.45915659597026,1.712679661645337,1.7946000138546507
2016-03-27 18:10:00,136.43182915204505,121.63614394905947,130.01334375697098,120.57227245888443,133.0129200060195,127.58609373246054,1.794890103575568,1.7217898959548956
2016-03-27 18:20:00,123.76180860174699,123.38074201729654,122.77363550551485,121.50605705895215,124.67685688511388,122.63225869735555,1.8109797440530997,1.8164757320749596
2016-03-27 18:30:00,118.48787049420577,119.62081266605803,123.78936495764309,123.91562635743482,122.86773386153271,123.98522797235758,1.851671117968515,1.8283413557832784
2016-03-27 18:40:00,120.27043125224763,110.66817880717501,131.98388015370915,123.38589700006638,127.24663068763999,122.28475960727833,1.8884161822237566,1.8363085115285318
2016-03-27 18:50:00,130.31873127903037,130.08232306836447,124.07716357610316,123.62819709504778,121.68795458684387,120.28401524673545,1.8618324948961649,1.8896361154962167
2016-03-27 19:00:00,133.3898091553063,133.2164552069656,124.41300946108838,123.0963932607713,124.02382673405755,123.5799153559857,1.8682523173685093,1.859017295544008
