endtime,cc
2008-02-05 00:00:00,0.09
2008-02-04 00:00:00,0.186
2008-02-03 00:00:00,0.281
2008-02-02 00:00:00,0.421
2008-02-01 00:00:00,0.581
2008-01-31 00:00:00,0.663
2008-01-30 00:00:00,0.723
2008-01-29 00:00:00,0.782
2008-01-28 00:00:00,0.696
2008-01-27 00:00:00,0.386
2008-01-26 00:00:00,-0.0
2008-01-25 00:00:00,-0.16
2008-01-24 00:00:00,-0.176
2008-01-23 00:00:00,-0.186
2008-01-22 00:00:00,-0.188
2008-01-21 00:00:00,-0.187
2008-01-20 00:00:00,-0.203
2008-01-19 00:00:00,-0.213
2008-01-18 00:00:00,-0.218
2008-01-17 00:00:00,-0.225
2008-01-16 00:00:00,-0.224
2008-01-15 00:00:00,-0.215
2008-01-14 00:00:00,-0.208
2008-01-13 00:00:00,-0.185
2008-01-12 00:00:00,-0.156
2008-01-11 00:00:00,-0.161
2008-01-10 00:00:00,-0.175
2008-01-09 00:00:00,-0.19
2008-01-08 00:00:00,-0.194
2008-01-07 00:00:00,-0.141
2008-01-06 00:00:00,-0.038
2008-01-05 00:00:00,-0.038
2008-01-04 00:00:00,0.017
2008-01-03 00:00:00,0.27
2008-01-02 00:00:00,0.362
2008-01-01 00:00:00,0.312
2007-12-31 00:00:00,0.408
2007-12-30 00:00:00,0.511
2007-12-29 00:00:00,0.493
2007-12-28 00:00:00,0.301
2007-12-27 00:00:00,-0.178
2007-12-26 00:00:00,-0.284
2007-12-25 00:00:00,-0.28
2007-12-24 00:00:00,-0.342
2007-12-23 00:00:00,-0.394
2007-12-22 00:00:00,-0.427
2007-12-21 00:00:00,-0.447
2007-12-20 00:00:00,-0.463
2007-12-19 00:00:00,-0.269
2007-12-18 00:00:00,-0.218
2007-12-17 00:00:00,-0.237
2007-12-16 00:00:00,-0.264
2007-12-15 00:00:00,-0.278
2007-12-14 00:00:00,-0.303
2007-12-13 00:00:00,-0.311
2007-12-12 00:00:00,-0.333
2007-12-11 00:00:00,-0.343
2007-12-10 00:00:00,-0.358
2007-12-09 00:00:00,-0.375
2007-12-08 00:00:00,-0.388
2007-12-07 00:00:00,-0.396
2007-12-06 00:00:00,-0.391
2007-12-05 00:00:00,-0.375
2007-12-04 00:00:00,-0.355
2007-12-03 00:00:00,-0.339
2007-12-02 00:00:00,-0.351
2007-12-01 00:00:00,-0.375
2007-11-30 00:00:00,-0.404
2007-11-29 00:00:00,-0.36
2007-11-28 00:00:00,-0.335
2007-11-27 00:00:00,-0.35
2007-11-26 00:00:00,-0.353
2007-11-25 00:00:00,-0.353
2007-11-24 00:00:00,-0.344
2007-11-23 00:00:00,-0.317
2007-11-22 00:00:00,-0.308
2007-11-21 00:00:00,-0.307
2007-11-20 00:00:00,-0.259
2007-11-19 00:00:00,-0.21
2007-11-18 00:00:00,-0.223
2007-11-17 00:00:00,-0.237
2007-11-16 00:00:00,-0.226
2007-11-15 00:00:00,-0.201
2007-11-14 00:00:00,-0.173
2007-11-13 00:00:00,-0.188
2007-11-12 00:00:00,-0.227
2007-11-11 00:00:00,-0.239
2007-11-10 00:00:00,-0.173
2007-11-09 00:00:00,-0.087
2007-11-08 00:00:00,0.015
2007-11-07 00:00:00,0.144
2007-11-06 00:00:00,0.294
2007-11-05 00:00:00,0.513
2007-11-04 00:00:00,0.662
2007-11-03 00:00:00,0.661
2007-11-02 00:00:00,0.682
2007-11-01 00:00:00,0.761
2007-10-31 00:00:00,0.748
2007-10-30 00:00:00,0.607
2007-10-29 00:00:00,0.435
2007-10-28 00:00:00,0.271
2007-10-27 00:00:00,0.003
2007-10-26 00:00:00,-0.1
2007-10-25 00:00:00,-0.104
2007-10-24 00:00:00,-0.074
2007-10-23 00:00:00,-0.069
2007-10-22 00:00:00,-0.119
2007-10-21 00:00:00,-0.169
2007-10-20 00:00:00,-0.034
2007-10-19 00:00:00,0.093
2007-10-18 00:00:00,0.096
2007-10-17 00:00:00,0.133
2007-10-16 00:00:00,0.189
2007-10-15 00:00:00,0.223
2007-10-14 00:00:00,0.299
2007-10-13 00:00:00,0.346
2007-10-12 00:00:00,0.362
2007-10-11 00:00:00,0.34
2007-10-10 00:00:00,0.311
2007-10-09 00:00:00,0.293
2007-10-08 00:00:00,0.325
2007-10-07 00:00:00,0.334
2007-10-06 00:00:00,0.272
2007-10-05 00:00:00,0.213
2007-10-04 00:00:00,0.342
2007-10-03 00:00:00,0.551
2007-10-02 00:00:00,0.509
2007-10-01 00:00:00,0.385
2007-09-30 00:00:00,0.49
2007-09-29 00:00:00,0.568
2007-09-28 00:00:00,0.543
2007-09-27 00:00:00,0.348
2007-09-26 00:00:00,0.259
2007-09-25 00:00:00,0.375
2007-09-24 00:00:00,0.38
2007-09-23 00:00:00,0.33
2007-09-22 00:00:00,0.437
2007-09-21 00:00:00,0.619
2007-09-20 00:00:00,0.671
2007-09-19 00:00:00,0.51
2007-09-18 00:00:00,0.345
2007-09-17 00:00:00,0.212
2007-09-16 00:00:00,-0.002
2007-09-15 00:00:00,-0.26
2007-09-14 00:00:00,-0.334
2007-09-13 00:00:00,-0.302
2007-09-12 00:00:00,-0.295
2007-09-11 00:00:00,-0.347
2007-09-10 00:00:00,-0.402
2007-09-09 00:00:00,-0.38
2007-09-08 00:00:00,-0.297
2007-09-07 00:00:00,-0.246
2007-09-06 00:00:00,-0.251
2007-09-05 00:00:00,-0.216
2007-09-04 00:00:00,-0.163
2007-09-03 00:00:00,-0.214
2007-09-02 00:00:00,-0.351
2007-09-01 00:00:00,-0.409
2007-08-31 00:00:00,-0.405
2007-08-30 00:00:00,-0.426
2007-08-29 00:00:00,-0.557
2007-08-28 00:00:00,-0.701
2007-08-27 00:00:00,-0.683
2007-08-26 00:00:00,-0.558
2007-08-25 00:00:00,-0.485
2007-08-24 00:00:00,-0.414
2007-08-23 00:00:00,-0.266
2007-08-22 00:00:00,-0.16
2007-08-21 00:00:00,-0.18
2007-08-20 00:00:00,-0.343
2007-08-19 00:00:00,-0.442
2007-08-18 00:00:00,-0.407
2007-08-17 00:00:00,-0.24
2007-08-16 00:00:00,-0.084
2007-08-15 00:00:00,0.042
2007-08-14 00:00:00,0.191
2007-08-13 00:00:00,0.294
2007-08-12 00:00:00,0.375
2007-08-11 00:00:00,0.48
2007-08-10 00:00:00,0.543
2007-08-09 00:00:00,0.508
2007-08-08 00:00:00,0.375
2007-08-07 00:00:00,0.246
2007-08-06 00:00:00,0.116
2007-08-05 00:00:00,0.037
2007-08-04 00:00:00,-0.012
2007-08-03 00:00:00,-0.054
2007-08-02 00:00:00,-0.071
2007-08-01 00:00:00,-0.118
2007-07-31 00:00:00,-0.191
2007-07-30 00:00:00,-0.254
2007-07-29 00:00:00,-0.296
2007-07-28 00:00:00,-0.324
2007-07-27 00:00:00,-0.334
2007-07-26 00:00:00,-0.358
2007-07-25 00:00:00,-0.366
2007-07-24 00:00:00,-0.325
2007-07-23 00:00:00,-0.288
2007-07-22 00:00:00,-0.276
2007-07-21 00:00:00,-0.297
2007-07-20 00:00:00,-0.345
2007-07-19 00:00:00,-0.398
2007-07-18 00:00:00,-0.419
2007-07-17 00:00:00,-0.386
2007-07-16 00:00:00,-0.311
2007-07-15 00:00:00,-0.257
2007-07-14 00:00:00,-0.201
2007-07-13 00:00:00,-0.087
2007-07-12 00:00:00,0.069
2007-07-11 00:00:00,0.223
2007-07-10 00:00:00,0.279
2007-07-09 00:00:00,0.235
2007-07-08 00:00:00,0.203
2007-07-07 00:00:00,0.139
2007-07-06 00:00:00,0.044
2007-07-05 00:00:00,-0.058
2007-07-04 00:00:00,-0.216
2007-07-03 00:00:00,-0.169
2007-07-02 00:00:00,0.031
2007-07-01 00:00:00,0.148
2007-06-30 00:00:00,0.123
2007-06-29 00:00:00,0.181
2007-06-28 00:00:00,0.247
2007-06-27 00:00:00,0.278
2007-06-26 00:00:00,0.316
2007-06-25 00:00:00,0.282
2007-06-24 00:00:00,0.264
2007-06-23 00:00:00,0.332
2007-06-22 00:00:00,0.452
2007-06-21 00:00:00,0.468
2007-06-20 00:00:00,0.373
2007-06-19 00:00:00,0.102
2007-06-18 00:00:00,0.071
2007-06-17 00:00:00,0.183
2007-06-16 00:00:00,0.234
2007-06-15 00:00:00,0.234
2007-06-14 00:00:00,0.262
2007-06-13 00:00:00,0.211
2007-06-12 00:00:00,0.083
2007-06-11 00:00:00,0.057
2007-06-10 00:00:00,0.083
2007-06-09 00:00:00,-0.039
2007-06-08 00:00:00,-0.101
2007-06-07 00:00:00,-0.002
2007-06-06 00:00:00,0.065
2007-06-05 00:00:00,0.051
2007-06-04 00:00:00,-0.094
2007-06-03 00:00:00,-0.156
2007-06-02 00:00:00,-0.165
2007-06-01 00:00:00,-0.231
2007-05-31 00:00:00,-0.319
2007-05-30 00:00:00,-0.321
2007-05-29 00:00:00,-0.313
2007-05-28 00:00:00,-0.334
2007-05-27 00:00:00,-0.26
2007-05-26 00:00:00,-0.15
2007-05-25 00:00:00,-0.162
2007-05-24 00:00:00,-0.189
2007-05-23 00:00:00,-0.177
2007-05-22 00:00:00,-0.198
2007-05-21 00:00:00,-0.264
2007-05-20 00:00:00,-0.429
2007-05-19 00:00:00,-0.538
2007-05-18 00:00:00,-0.537
2007-05-17 00:00:00,-0.486
2007-05-16 00:00:00,-0.345
2007-05-15 00:00:00,-0.23
2007-05-14 00:00:00,-0.211
2007-05-13 00:00:00,-0.151
2007-05-12 00:00:00,-0.039
2007-05-11 00:00:00,-0.015
2007-05-10 00:00:00,-0.141
2007-05-09 00:00:00,-0.315
2007-05-08 00:00:00,-0.351
2007-05-07 00:00:00,-0.317
2007-05-06 00:00:00,-0.263
2007-05-05 00:00:00,-0.254
2007-05-04 00:00:00,-0.223
2007-05-03 00:00:00,-0.13
2007-05-02 00:00:00,0.045
2007-05-01 00:00:00,0.221
2007-04-30 00:00:00,0.271
2007-04-29 00:00:00,0.313
2007-04-28 00:00:00,0.338
2007-04-27 00:00:00,0.317
2007-04-26 00:00:00,0.309
2007-04-25 00:00:00,0.247
2007-04-24 00:00:00,0.132
2007-04-23 00:00:00,-0.013
2007-04-22 00:00:00,-0.162
2007-04-21 00:00:00,-0.262
2007-04-20 00:00:00,-0.322
2007-04-19 00:00:00,-0.32
2007-04-18 00:00:00,-0.284
2007-04-17 00:00:00,-0.271
2007-04-16 00:00:00,-0.203
2007-04-15 00:00:00,-0.114
2007-04-14 00:00:00,-0.023
2007-04-13 00:00:00,0.185
2007-04-12 00:00:00,0.373
2007-04-11 00:00:00,0.454
2007-04-10 00:00:00,0.59
2007-04-09 00:00:00,0.682
2007-04-08 00:00:00,0.613
2007-04-07 00:00:00,0.544
2007-04-06 00:00:00,0.484
2007-04-05 00:00:00,0.371
2007-04-04 00:00:00,0.234
2007-04-03 00:00:00,0.042
2007-04-02 00:00:00,0.026
2007-04-01 00:00:00,0.082
2007-03-31 00:00:00,0.281
2007-03-30 00:00:00,0.529
2007-03-29 00:00:00,0.633
2007-03-28 00:00:00,0.646
2007-03-27 00:00:00,0.647
2007-03-26 00:00:00,0.636
2007-03-25 00:00:00,0.511
2007-03-24 00:00:00,0.206
2007-03-23 00:00:00,-0.274
2007-03-22 00:00:00,-0.459
2007-03-21 00:00:00,-0.473
2007-03-20 00:00:00,-0.447
2007-03-19 00:00:00,-0.371
2007-03-18 00:00:00,-0.328
2007-03-17 00:00:00,-0.312
2007-03-16 00:00:00,-0.326
2007-03-15 00:00:00,-0.352
2007-03-14 00:00:00,-0.361
2007-03-13 00:00:00,-0.363
2007-03-12 00:00:00,-0.377
2007-03-11 00:00:00,-0.378
2007-03-10 00:00:00,-0.369
2007-03-09 00:00:00,-0.366
2007-03-08 00:00:00,-0.358
2007-03-07 00:00:00,-0.363
2007-03-06 00:00:00,-0.396
2007-03-05 00:00:00,-0.39
2007-03-04 00:00:00,-0.361
2007-03-03 00:00:00,-0.351
2007-03-02 00:00:00,-0.332
2007-03-01 00:00:00,-0.324
2007-02-28 00:00:00,-0.319
2007-02-27 00:00:00,-0.29
2007-02-26 00:00:00,-0.253
2007-02-25 00:00:00,-0.175
2007-02-24 00:00:00,-0.042
2007-02-23 00:00:00,0.084
2007-02-22 00:00:00,0.22
2007-02-21 00:00:00,0.403
2007-02-20 00:00:00,0.591
2007-02-19 00:00:00,0.716
2007-02-18 00:00:00,0.753
2007-02-17 00:00:00,0.745
2007-02-16 00:00:00,0.693
2007-02-15 00:00:00,0.578
2007-02-14 00:00:00,0.445
2007-02-13 00:00:00,0.225
2007-02-12 00:00:00,0.169
2007-02-11 00:00:00,0.341
2007-02-10 00:00:00,0.358
2007-02-09 00:00:00,0.301
2007-02-08 00:00:00,0.493
2007-02-07 00:00:00,0.703
2007-02-06 00:00:00,0.658
2007-02-05 00:00:00,0.502
2007-02-04 00:00:00,0.299
2007-02-03 00:00:00,0.056
2007-02-02 00:00:00,-0.055
2007-02-01 00:00:00,-0.193
2007-01-31 00:00:00,-0.255
2007-01-30 00:00:00,-0.253
2007-01-29 00:00:00,-0.248
2007-01-28 00:00:00,-0.254
2007-01-27 00:00:00,-0.235
2007-01-26 00:00:00,-0.2
2007-01-25 00:00:00,-0.186
2007-01-24 00:00:00,-0.186
2007-01-23 00:00:00,-0.18
2007-01-22 00:00:00,-0.163
2007-01-21 00:00:00,-0.155
2007-01-20 00:00:00,-0.165
2007-01-19 00:00:00,-0.173
2007-01-18 00:00:00,-0.183
2007-01-17 00:00:00,-0.204
2007-01-16 00:00:00,-0.239
2007-01-15 00:00:00,-0.247
2007-01-14 00:00:00,-0.189
2007-01-13 00:00:00,-0.123
2007-01-12 00:00:00,-0.078
2007-01-11 00:00:00,0.073
2007-01-10 00:00:00,0.293
2007-01-09 00:00:00,0.429
2007-01-08 00:00:00,0.539
2007-01-07 00:00:00,0.673
2007-01-06 00:00:00,0.765
2007-01-05 00:00:00,0.73
