time,feat
2007-08-29T02:00:00.000000000,0.0013608913050818705
2007-08-29T02:10:00.000000000,0.0013608913050818705
2007-08-29T02:20:00.000000000,0.0013608913050818705
2007-08-29T02:30:00.000000000,0.0013608913050818705
2007-08-29T02:40:00.000000000,0.0013608913050818705
2007-08-29T02:50:00.000000000,0.0013608913050818705
2007-08-29T03:00:00.000000000,0.0013608913050818705
2007-08-29T03:10:00.000000000,0.0013608913050818705
2007-08-29T03:20:00.000000000,0.0013608913050818705
2007-08-29T03:30:00.000000000,0.0013598246110373767
2007-08-29T03:40:00.000000000,0.001334176398806972
2007-08-29T03:50:00.000000000,0.0007611872553287495
2007-08-29T04:00:00.000000000,0.0007612407538769612
2007-08-29T04:10:00.000000000,0.0007612942432287097
2007-08-29T04:20:00.000000000,0.0015389173402132715
2007-08-29T04:30:00.000000000,0.001538798822245967
2007-08-29T04:40:00.000000000,0.0015386806932250142
2007-08-29T04:50:00.000000000,0.0015385629520407382
2007-08-29T05:00:00.000000000,0.001538445597586425
2007-08-29T05:10:00.000000000,0.0015383286287583248
2007-08-29T05:20:00.000000000,0.002027047019984629
2007-08-29T05:30:00.000000000,0.002027111604386759
2007-08-29T05:40:00.000000000,0.0020271761520825647
2007-08-29T05:50:00.000000000,0.0020272406625054637
2007-08-29T06:00:00.000000000,0.002027305135091473
2007-08-29T06:10:00.000000000,0.0020273695692792104
2007-08-29T06:20:00.000000000,0.0019905112137537
2007-08-29T06:30:00.000000000,0.0019905379237821347
2007-08-29T06:40:00.000000000,0.001990564659510454
2007-08-29T06:50:00.000000000,0.002664279400347527
2007-08-29T07:00:00.000000000,0.002717300307913965
2007-08-29T07:10:00.000000000,0.002717164870522629
2007-08-29T07:20:00.000000000,0.002664013202283289
2007-08-29T07:30:00.000000000,0.002663818240145234
2007-08-29T07:40:00.000000000,0.002663689073656448
2007-08-29T07:50:00.000000000,0.002663560282324223
2007-08-29T08:00:00.000000000,0.001418134969403466
2007-08-29T08:10:00.000000000,0.0014177862936885428
2007-08-29T08:20:00.000000000,0.0014174384706365035
2007-08-29T08:30:00.000000000,0.0006679844464946402
2007-08-29T08:40:00.000000000,0.0006678109357425378
2007-08-29T08:50:00.000000000,0.0006676378618127203
2007-08-29T09:00:00.000000000,0.0006674652239981456
2007-08-29T09:10:00.000000000,0.0006672930215927702
2007-08-29T09:20:00.000000000,0.0006671212538915481
2007-08-29T09:30:00.000000000,0.0006669499201904277
2007-08-29T09:40:00.000000000,0.0006667790197863482
2007-08-29T09:50:00.000000000,0.0006541504944438694
2007-08-29T10:00:00.000000000,0.0006541581892633697
2007-08-29T10:10:00.000000000,0.0006539937348559853
2007-08-29T10:20:00.000000000,0.0006538296784686751
2007-08-29T10:30:00.000000000,0.000653666019556234
2007-08-29T10:40:00.000000000,0.0006535027575739187
2007-08-29T10:50:00.000000000,0.0006533398919774442
2007-08-29T11:00:00.000000000,0.0006531774222229855
2007-08-29T11:10:00.000000000,0.0006530153477671762
2007-08-29T11:20:00.000000000,1.1879103194015472e-07
2007-08-29T11:30:00.000000000,1.1824234420967306e-07
